,Instrument,GICS Sector Name,Income Avail to Cmn Shareholders Excl Extra,EBITDA,EBIT,Total Equity,Company Market Cap,Enterprise Value (Daily Time Series)
1478,EBSB.OQ,Financials,65051000.0,,120889000.0,768885000,865896807.72,-48689192.2799997
1479,XRX.N,Information Technology,178000000.0,866000000.0,498000000.0,5806000000,4666013600.64,6703013600.63999
1480,PLMR.OQ,Financials,19136000.0,80009000.0,80009000.0,218556000,2806830080.43,2792797080.43
1481,SI.N,Financials,26038000.0,,33355000.0,294299000,2715029305.29,2714455305.29
1482,SON.N,Materials,,,,,6157546647.84,7521052647.84001
1483,NR.N,Energy,-79355000.0,-3718000.0,-50157000.0,548645000,257882252.4,336209252.4
1484,PNTG.OQ,Health Care,7925000.0,22742000.0,18341000.0,71111000,1584250967.8,1576626967.8
1485,POOL.OQ,Consumer Discretionary,,,,,14077189334.28,14342374334.28
1486,TREX.N,Industrials,167827000.0,237711000.0,221707000.0,449175000,11782503945.6,11762422945.6
1487,ADS.N,Information Technology,295000000.0,1064500000.0,880700000.0,1521600000,4254571760.16,9688671760.16
1488,HNGR.N,Health Care,40871000.0,105896000.0,70364000.0,9504000,880326839.7,1254207839.7
1489,BRBR.N,Consumer Staples,25300000.0,188100000.0,162500000.0,-2182600000,985755712.65,3974655712.65
1490,STL.N,Financials,217886000.0,364287000.0,332689000.0,4590514000,3927919833.56,4422320833.56001
1491,BGS.N,Consumer Staples,130875000.0,354387000.0,292687000.0,812542000,2120344347.0,3867963347.0
1492,FELE.OQ,Industrials,92741000.0,164002000.0,127813000.0,796545000,3467943512.1,3449411512.10001
1493,DSPG.OQ,Information Technology,-6790000.0,-5800000.0,-8101000.0,156238000,402802479.93,335647479.93
1494,AMCX.OQ,Communication Services,136691000.0,793192000.0,687480000.0,665781000,1956387078.72,4122783078.72
1495,WST.N,Health Care,311700000.0,482800000.0,375900000.0,1573200000,21608177780.52,21344477780.52
1496,BCLI.OQ,Health Care,-31811000.0,-31465000.0,-31684000.0,35464000,257908717.38,215972717.38
1497,APAM.N,Financials,,,,191000000,4194338838.0,4332438838.0
1498,ROG.N,Information Technology,6025000.0,135872000.0,75324000.0,933900000,3294784283.16,3173094283.16
1499,HP.N,Energy,-607060000.0,253124000.0,-205491000.0,3318514000,3041498874.0,2998883874.0
1500,MYRG.OQ,Industrials,53384000.0,125102000.0,78597000.0,364471000,1005299671.6,1057158671.6
1501,WSBC.OQ,Financials,119399000.0,202962000.0,189550000.0,2756737000,2091177987.96,2485541987.96
1502,AMBA.OQ,Information Technology,-60278000.0,-49417000.0,-61685000.0,448072000,4154169290.07,3730532290.07
1503,ALG.N,Industrials,58118000.0,138043000.0,95678000.0,569757000,1747926823.3,2028500823.3
1504,NXST.OQ,Communication Services,560406000.0,1671593000.0,1087997000.0,2031497000,5525887581.9,13034032581.9
1505,TXT.N,Industrials,309000000.0,918000000.0,528000000.0,5845000000,11288111596.92,13622111596.92
1506,EYE.OQ,Consumer Discretionary,5117000.0,162557000.0,69913000.0,776437000,4117453323.06,4392121323.06001
1507,BIO.N,Health Care,3520651000.0,468320000.0,332020000.0,5755057000,18866169296.92,18150619296.92
1508,CWT.N,Utilities,-28330000.0,243549000.0,145233000.0,779906000,2980930400.0,4049656400.00001
1509,SGA.OQ,Communication Services,-372000.0,5738000.0,5738000.0,192352000,119256938.9,80977938.90000029
1510,CWK.N,Real Estate,-190100000.0,552400000.0,267000000.0,1301300000,3468502567.05,5829402567.05
1511,EBC.OQ,Financials,22738000.0,88407000.0,75422000.0,3428052000,3031084839.42,2914493839.42001
1512,NTUS.OQ,Health Care,-20135000.0,22304000.0,-6711000.0,416123000,899522579.52,890683579.52
1513,GNW.N,Financials,466000000.0,1895000000.0,1421000000.0,14185000000,2093162447.16,3359162447.16
1514,DSSI.N,Energy,107210000.0,270684000.0,152394000.0,1169131000,358303653.98,1013832653.98
1515,NNBR.OQ,Industrials,-293921000.0,50673000.0,-30023000.0,446289000,297828580.93,1174375580.93
1516,CNXC.OQ,Information Technology,,,,2302085000,5717801877.62,6710257877.62
1517,TTGT.OQ,Communication Services,,,,,2632286871.76,2592586871.76
1518,SWI.N,Information Technology,38684000.0,422340000.0,150258000.0,2649522000,5388962727.72,6869228727.72001
1519,HRC.N,Health Care,242000000.0,631200000.0,451400000.0,1726100000,7055612730.72,8627112730.72
1520,LPSN.OQ,Information Technology,-121660000.0,-43966000.0,-68583000.0,148535000,4597018558.86,4585471558.86
1521,AMTB.OQ,Financials,,,,783421000,642807630.58,735383630.580001
1522,CENT.OQ,Consumer Staples,130706000.0,278086000.0,222952000.0,1076803000,2406191685.38,2587346685.38
1523,DLTH.OQ,Consumer Discretionary,16120000.0,55890000.0,28415000.0,178272000,463534127.52,614884127.52
1524,TREE.OQ,Financials,-19087000.0,92346000.0,24263000.0,402326000,4539241693.77,4955500693.77001
1525,TPTX.OQ,Health Care,-130875000.0,-136145000.0,-136962000.0,404351000,6546635547.3,5835247547.29999
1526,TPB.N,Consumer Staples,33041000.0,87130000.0,82112000.0,126789000,1050383224.8,1278772224.8
1527,CENX.OQ,Materials,-92600000.0,11700000.0,-70200000.0,675000000,1191937988.88,1436137988.88
1528,IONS.OQ,Health Care,73401000.0,126443000.0,111236000.0,1471094000,8122325912.15,6837020912.15
1529,DGICA.OQ,Financials,52400650.0,189542600.0,183153240.0,451015520,408926251.3,411049401.3
1530,OKTA.OQ,Information Technology,-240998000.0,-164974000.0,-194147000.0,405344000,37092032493.0,36341798493.0001
1531,WW.OQ,Consumer Discretionary,91851000.0,300381000.0,251505000.0,-685543000,2013526983.18,3335762983.18
1532,COUP.OQ,Information Technology,-142783000.0,-43069000.0,-90231000.0,445657000,25845574025.64,25971521025.64
1533,HCI.N,Financials,29634000.0,26897000.0,18133000.0,185543000,482086798.44,235820798.44
1534,TWST.OQ,Health Care,-117193000.0,-109759000.0,-117042000.0,336262000,8114238368.4,7530911368.400009
1535,MBUU.OQ,Consumer Discretionary,71299000.0,118786000.0,99496000.0,254580000,1653420534.48,1800856534.48
1536,CBMG.OQ,Health Care,-54804250.0,-48654350.0,-55043970.0,55717690,383912326.08,405753686.08
1537,AEL.N,Financials,864357000.0,178606000.0,173544000.0,4570119000,2766032011.98,682993011.980006
1538,CARE.OQ,Financials,-45194000.0,33695000.0,27680000.0,473111000,295269422.19,257581422.19
1539,PANW.N,Information Technology,-299600000.0,51500000.0,-168600000.0,1101800000,37342980857.0,37244580857.0001
1540,LILAK.OQ,Communication Services,-616000000.0,1377600000.0,510400000.0,3109800000,2673635235.3038397,10272835235.3039
1541,UNF.N,Industrials,129424000.0,274222000.0,168676000.0,1741129000,4415404627.52,3942394627.52
1542,SMG.N,Materials,481600000.0,800100000.0,704700000.0,697200000,13338009159.36,14848609159.36
1543,COLM.OQ,Consumer Discretionary,108013000.0,290350000.0,143749000.0,1832771000,6733096347.89,5941147347.88999
1544,OTTR.OQ,Utilities,97535000.0,232251000.0,151164000.0,781482000,1748917932.09,2517102932.09
1545,FOE.N,Materials,,125735000.0,81244000.0,360376000,1240119598.19,1993442598.19
1546,MBWM.OQ,Financials,44139000.0,,79233000.0,441554000,482075651.52,585171651.52
1547,ITT.N,Industrials,148600000.0,458400000.0,352600000.0,2074900000,6674400000.0,6027899999.9999895
1548,AAP.N,Consumer Discretionary,476931000.0,1029668000.0,777951000.0,3549081000,10982935682.54,10946602682.54
1549,TWOU.OQ,Information Technology,-223411000.0,-78965000.0,-173575000.0,711250000,3470836201.28,3257731201.28
1550,XENT.OQ,Health Care,-60079000.0,-54464000.0,-58616000.0,118058000,795726420.48,727995420.4799991
1551,VIAC.OQ,Communication Services,2497000000.0,6648000000.0,6053000000.0,13207000000,34919698744.57,52439698744.57
1552,CHTR.OQ,Communication Services,3222000000.0,18167000000.0,8463000000.0,23805000000,118491686636.96,206721686636.96
1553,TREC.N,Materials,-13628000.0,21553000.0,5581000.0,171154000,178435617.67,178251617.67
1554,NTRA.OQ,Health Care,-188515000.0,-169096000.0,-177120000.0,278711000,10098405116.13,9538860116.13002
1555,FGEN.OQ,Health Care,-228780000.0,-212741000.0,-234317000.0,516135000,4876354270.44,4267213270.44
1556,SPRO.OQ,Health Care,-84681000.0,-85741000.0,-86200000.0,74574000,561617967.4,434731967.400001
1557,CRNX.OQ,Health Care,-66720000.0,-67424000.0,-68376000.0,117139000,577786856.4,390962856.400001
1558,ARTNA.OQ,Utilities,16802000.0,38872000.0,27906000.0,160268000,370213488.42,538190488.42
1559,HCKT.OQ,Information Technology,7032000.0,24655000.0,20199000.0,137614000,443434669.6,400267669.600001
1560,WSM.N,Consumer Discretionary,537804000.0,933247000.0,745643000.0,1235860000,9737362212.24,9263365212.24001
1561,BPFH.OQ,Financials,45567000.0,83457000.0,65689000.0,868008000,1107395756.65,211642756.649999
1562,AVY.N,Materials,555900000.0,1068100000.0,862800000.0,1499900000,14567236792.86,16431736792.86
1563,UUUU.A,Energy,,,,,727896097.187426,711408097.187426
1564,PDFS.OQ,Information Technology,-8244000.0,-4223000.0,-12275000.0,196157000,776553986.0,608184986.0
1565,Z.OQ,Communication Services,-162115000.0,145470000.0,35412000.0,4741816000,38789370939.21,37077191939.21
1566,IGT.N,Consumer Discretionary,-823592000.0,1050801000.0,357389000.0,1658262000,3703806677.12,11713376677.12
1567,KNX.N,Industrials,410002000.0,1095102000.0,588432000.0,5869848000,7265393152.86,7810619152.86
1568,ITCI.OQ,Health Care,-206889340.0,-211119150.0,-211662950.0,195007270,3021939785.8,2299992295.8
1569,LBC.OQ,Financials,39912000.0,,96645000.0,613691000,532485193.6,510020193.600001
1570,PI.OQ,Information Technology,-51923000.0,-42567000.0,-47071000.0,109119000,1473163156.53,1421638156.53
1571,BL.OQ,Information Technology,-39411000.0,1270000.0,-17816000.0,398613000,8473735856.0,8357577856.0
1572,MRLN.OQ,Financials,-3084000.0,25063000.0,22067000.0,196365000,164530289.52,783151289.52
1573,NET.N,Information Technology,-113504000.0,-63883000.0,-107590000.0,725828000,27936732637.26,27256308637.26
1574,MD.N,Health Care,24182000.0,275894000.0,235735000.0,1498996000,2367648950.34,3736510950.34
1575,GAIA.OQ,Communication Services,-2603000.0,4086000.0,-7686000.0,68914000,199502690.4,202908690.4
1576,TITN.OQ,Industrials,18914000.0,58298000.0,33561000.0,345104000,546978926.0,857372926.000001
1577,INVA.OQ,Health Care,224402000.0,331505000.0,321123000.0,539912000,1287673751.8,1494628751.8
1578,REYN.OQ,Consumer Staples,363000000.0,716000000.0,617000000.0,1615000000,6133739625.0,8054739625.00001
1579,SUPN.OQ,Health Care,129311000.0,193305000.0,178916000.0,595428000,1656947055.45,1685419055.45
1580,EIGI.OQ^B21,Information Technology,18581000.0,276271000.0,152949000.0,196954000,1344859473.23,
1581,PRMW.N,Consumer Staples,-130200000.0,311900000.0,104800000.0,1166200000,2782754539.7305603,4094654539.7305603
1582,PRTK.OQ,Health Care,-98896000.0,-80714000.0,-81151000.0,-39647000,357598849.01,458731849.01
1583,MRVL.OQ,Information Technology,1478839000.0,475081000.0,-153301000.0,8678580000,33986362000.0,34496126000.0
1584,CMG.N,Consumer Discretionary,355766000.0,565674000.0,327140000.0,2020135000,43220125886.34,42214905886.34
1585,CDXS.OQ,Health Care,-20725000.0,-18910000.0,-20945000.0,105517000,1772138808.0,1700622808.0
1586,LAND.OQ,Real Estate,-2620000.0,42877000.0,27036000.0,276621000,430709995.22,956316995.22
1587,HES.N,Energy,-3093000000.0,1681000000.0,-393000000.0,5366000000,18332522212.8,26078522212.8
1588,CONE.OQ,Real Estate,-29900000.0,812200000.0,82000000.0,2434600000,8969071970.88,12039571970.88
1589,AFG.N,Financials,732000000.0,1491000000.0,1206000000.0,6789000000,9243698776.8,7604698776.80002
1590,UFCS.OQ,Financials,-126978000.0,55663000.0,43698000.0,910472000,788483871.0,688879871.0
1591,RKT.N,Financials,,9081758000.0,8994965000.0,3510547000,41554425885.12,73570216885.12
1592,IDCC.OQ,Information Technology,59905000.0,161538000.0,80324000.0,761557000,2100391397.16,1563936397.16
1593,OSW.OQ,Consumer Discretionary,-251373000.0,-17545000.0,-42097000.0,638244000,640546051.95,822405051.949999
1594,APA.OQ,Energy,-7846000000.0,2449000000.0,346000000.0,3255000000,6647390785.02,17023390785.02
1595,CARS.N,Communication Services,-828449000.0,155539000.0,37894000.0,1141068000,888824320.94,1436429320.94
1596,CLI.N,Real Estate,,50060000.0,-26331000.0,1493699000,1223710127.61,4796070127.61
1597,UVSP.OQ,Financials,,,,692472000,735775195.68,1087342195.68
1598,WY.N,Real Estate,797000000.0,2080000000.0,1608000000.0,8731000000,25676951200.0,30656951200.0
1599,FLT.N,Information Technology,704216000.0,1333510000.0,1078708000.0,3355411000,21918861382.74,25316584382.74
1600,KRG.N,Real Estate,5852000.0,170477000.0,40607000.0,1289038000,1469352261.6,2581325261.6
1601,JBL.N,Information Technology,213932000.0,1733956000.0,936468000.0,1811384000,6633273875.83,8269480875.83
1602,REGN.OQ,Health Care,3513200000.0,3812500000.0,3576600000.0,11025300000,52625331426.78,51734031426.78
1603,CCI.N,Real Estate,1000000000.0,3555000000.0,1947000000.0,9461000000,70336052725.68,87734052725.68
1604,BKU.N,Financials,189003000.0,597868000.0,548461000.0,2983012000,3649176675.0,4531438675.0
1605,A.N,Health Care,719000000.0,1388000000.0,1080000000.0,4873000000,38198100148.16,39116100148.1601
1606,DJCO.OQ,Communication Services,4041000.0,-759000.0,-1283000.0,141741000,483261100.0,308173100.0
1607,RHP.N,Real Estate,-293013000.0,118939000.0,-95580000.0,644729000,3875082940.24,6538202940.24001
1608,CCRN.OQ,Health Care,-18718000.0,24102000.0,9003000.0,162632000,359857218.72,412959218.72
1609,RICK.OQ,Consumer Discretionary,-2076000.0,18822000.0,10167000.0,152721000,520014799.8,637320799.799999
1610,MFNC.OQ,Financials,13473000.0,,18827000.0,167864000,135251282.76,-20170717.2399998
1611,GMRE.N,Real Estate,-7598000.0,49991000.0,16379000.0,430270000,653433714.12,1260405714.12
1612,VALU.OQ,Financials,17935000.0,9617000.0,8850000.0,53539000,292954550.85,257111550.85
1613,FCEL.OQ,Industrials,-92438000.0,-19789000.0,-39166000.0,254405000,8550375283.32,8651585283.32002
1614,OII.N,Energy,-782983000.0,112275000.0,-106982000.0,1069346000,986095055.34,1428833055.34
1615,FBNC.OQ,Financials,,,,893421000,1082585209.8,1050690209.8
1616,BHLB.N,Financials,-513488000.0,137861000.0,122736000.0,1187773000,1034431932.6,1535174932.6
1617,TG.N,Materials,-31237000.0,81207000.0,47056000.0,376749000,521225270.08,493203270.080001
1618,FRG.OQ,Consumer Discretionary,-10295000.0,136163000.0,61129000.0,125391000,1476433379.36,1925240379.36
1619,NAV.N,Industrials,-347000000.0,112000000.0,-87000000.0,-3826000000,4391288081.84,7884288081.84
1620,AVAV.OQ,Industrials,28902000.0,57477000.0,46382000.0,509901000,3312368931.6,2965073931.6
1621,ENPH.OQ,Information Technology,133995000.0,199219000.0,181994000.0,483993000,25528021813.69,25179507813.69
1622,FIVN.OQ,Information Technology,-34084000.0,7741000.0,-17413000.0,196458000,11543475146.65,11410458146.65
1623,CVLY.OQ,Financials,8442000.0,,11746000.0,197960000,157019652.86,-93025347.1399999
1624,ABTX.OQ,Financials,45534000.0,99016000.0,91378000.0,758669000,761056322.2,901996322.199999
1625,PTON.OQ,Consumer Discretionary,166400000.0,214800000.0,167600000.0,1678000000,42714521491.6,40604021491.6
1626,COLL.OQ,Health Care,17593000.0,87221000.0,38863000.0,87432000,897411307.8,999031307.8
1627,ISEE.OQ,Health Care,-76593000.0,-80936000.0,-81083000.0,117203000,526657158.72,295535158.72
1628,DCI.N,Industrials,253800000.0,428400000.0,338700000.0,987100000,7742294232.27,8071994232.269991
1629,INDT.OQ,Real Estate,-4236000.0,18043000.0,4860000.0,90762000,362067328.0,496511328.00000095
1630,MOGa.N,Industrials,-2980000.0,279860000.0,193067000.0,1243083000,2556627129.6,3439476129.6
1631,MAR.OQ,Consumer Discretionary,176000000.0,1367000000.0,802000000.0,703000000,41109045003.0,50527045003.0
1632,LANC.OQ,Consumer Staples,134240000.0,220156000.0,178907000.0,783300000,5109513030.0,4893132030.0
1633,ARI.N,Financials,1406000.00000001,212079000.0,212079000.0,2270529000,1738276905.96,5814249905.96
1634,UTHR.OQ,Health Care,468600000.0,641100000.0,591800000.0,2780400000,7490452005.7,6709952005.7
1635,WH.N,Consumer Discretionary,-132000000.0,308000000.0,209000000.0,963000000,5804305470.6,7904305470.600009
1636,EBTC.OQ,Financials,31456000.0,,57235000.0,334426000,328936014.12,362044014.12000096
1637,HAYN.OQ,Materials,-17924000.0,3063000.0,-16707000.0,301501000,310458958.56,256957958.560001
1638,FULT.OQ,Financials,175903000.0,319020000.0,296838000.0,2616828000,2454842500.0,2964446500.0
1639,AAON.OQ,Industrials,76138000.0,121638000.0,97528000.0,290140000,4161082866.75,4096830866.75001
1640,TUP.N,Consumer Discretionary,18700000.0,214400000.0,166700000.0,-277000000,1744238278.63,2363538278.63
1641,TRS.OQ,Industrials,-101730000.0,79470000.0,33680000.0,697480000,1444583844.6,1640393844.6
1642,VGR.N,Consumer Staples,67991000.0,291863000.0,267514000.0,-685464000,2008142989.8,2839627989.8
1643,FROG.OQ,Information Technology,-5902000.0,-2622000.0,-4728000.0,142410000,6015102152.8,5436479152.80001
1644,GDOT.N,Financials,48840000.0,147188000.0,61346000.0,927356000,2847798551.25,2994389551.25001
1645,BIPC.N,Utilities,-552000000.0,1153000000.0,870000000.0,-1722000000,2830112353.35,8408112353.35
1646,SYKE.OQ,Information Technology,54077000.0,208132000.0,141496000.0,874475000,1691821250.36,1567385250.36
1647,ANIP.OQ,Health Care,-23688000.0,37301000.0,-6057000.0,212791000,393121276.58,563167276.580001
1648,ELAN.N,Health Care,-246800000.0,480600000.0,102500000.0,5546900000,13718570532.57,19198770532.57
1649,HLIT.OQ,Information Technology,-29271000.0,5811000.0,-9896000.0,258302000,775139768.52,827858768.520002
1650,PS.OQ,Information Technology,-128080000.0,227875000.0,205809000.0,167332000,3227038455.1,3349568455.1
1651,LQDT.OQ,Consumer Discretionary,5936000.0,12723000.0,6134000.0,111815000,566109156.92,488265156.920001
1652,NWN.N,Utilities,62815000.0,226672000.0,126065000.0,865999000,1426635535.26,2569117535.26
1653,IPG.N,Communication Services,351100000.0,1292800000.0,1002200000.0,,9575351713.15,12102351713.15
1654,ECPG.OQ,Financials,217613000.0,560646000.0,517917000.0,1022193000,1037195626.65,4121893626.65
1655,BLKB.OQ,Information Technology,7717000.0,135345000.0,42610000.0,426150000,3883185635.76,4378468635.76
1656,COFS.OQ,Financials,15613000.0,29150000.0,23351000.0,227292000,204231593.8,137129593.8
1657,HMST.OQ,Financials,79990000.0,,116580000.0,717750000,908930896.8,976719896.800001
1658,MPWR.OQ,Information Technology,164376000.0,180627000.0,166842000.0,966587000,16854552780.0,16259439780.0
1659,TXG.OQ,Health Care,-134292000.0,-119700000.0,-132639000.0,420083000,19937391053.76,19168618053.76
1660,IDT.N,Communication Services,31231000.0,55182000.0,35578000.0,74772000,524111518.58,401569518.58
1661,IHC.N,Financials,4067000.0,17871000.0,13700000.0,459694000,605860611.5,586640611.499999
1662,AVIR.OQ,Health Care,,-40174000.0,-40195000.0,19543000,7256245576.71,7326607576.71001
1663,SEDG.OQ,Information Technology,174199000.0,200663000.0,170357000.0,811670000,16408133200.8,15815402200.8
1664,SWM.N,Materials,86900000.0,207400000.0,140800000.0,597700000,1246355619.02,1812955619.02
1665,UIHC.OQ,Financials,-70679000.0,158340000.0,147195000.0,503138000,245989141.1,102212141.1
1666,MPW.N,Real Estate,429345000.0,1092685000.0,828440000.0,7338532000,12963682243.74,21284581243.74
1667,CGNX.OQ,Information Technology,187168000.0,190556000.0,163671000.0,1355710000,15432303010.36,15038582010.36
1668,NBIX.OQ,Health Care,407300000.0,336100000.0,327500000.0,1126200000,11179293755.0,10696193755.0
1669,VRM.OQ,Consumer Discretionary,,,,300480000,6376616055.36,5464221055.36
1670,WTM.N,Financials,711000000.0,716800000.0,678400000.0,3906000000,3610492643.12,3687592643.12
1671,AAT.N,Real Estate,27660000.0,196873000.0,88581000.0,1271442000,1785218782.32,3036600782.32
1672,RLGY.N,Real Estate,-285000000.0,518000000.0,364000000.0,2092000000,1947756958.28,4941756958.28
1673,CORT.OQ,Health Care,109398000.0,133384000.0,132708000.0,371182000,3458468036.79,3029675036.79
1674,GNK.N,Industrials,-158769000.0,70935000.0,3024000.0,978428000,372035601.7,700585601.700001
1675,CNOB.OQ,Financials,,,,915310000,922923623.71,1061934623.71
1676,FOXA.OQ,Communication Services,1530000000.0,3112000000.0,2823000000.0,10094000000,18442099920.26,22095099920.26
1677,INGR.N,Consumer Staples,348000000.0,891000000.0,678000000.0,2951000000,5811586674.88,7423586674.88
1678,EPAM.N,Information Technology,316145000.0,413263000.0,354206000.0,1596145000,21686191869.57,20490076869.57
1679,LCI.N,Health Care,-204740000.0,70066000.0,11827000.0,302896000,271181331.5,854785331.5
1680,DLR.N,Real Estate,534742000.0,1928628000.0,647156000.0,9879312000,41332769447.99,56172241447.9901
1681,O.N,Real Estate,406852000.0,1461655000.0,803064000.0,9774456000,23336152812.5,31082702812.5
1682,ACIA.OQ,Information Technology,68796000.0,71866000.0,60436000.0,578423000,4892298784.4,4436616784.4
1683,CAMP.OQ,Information Technology,-103407000.0,14868000.0,-13981000.0,137919000,401497914.12,495241914.11999905
1684,BSX.N,Health Care,-173000000.0,2018000000.0,991000000.0,,55630148682.15,62944148682.1501
1685,CECE.OQ,Industrials,14828000.0,30093000.0,20413000.0,193017000,278002247.31,310884247.31
1686,SNA.N,Industrials,627000000.0,998600000.0,901900000.0,3824900000,10276369279.35,10825269279.35
1687,GFN.OQ,Industrials,1233000.0,91682000.0,55690000.0,174413000,299858833.6,700692833.6
1688,ACCO.N,Industrials,75700000.0,222300000.0,152800000.0,773700000,870315868.77,1696615868.77
1689,AKRO.OQ,Health Care,-65107000.0,-66586000.0,-66592000.0,128726000,1090960369.9,799090369.9000009
1690,IVC.N,Health Care,-28280000.0,23936000.0,9619000.0,333846000,358569788.96,581310788.96
1691,SRI.N,Consumer Discretionary,-7321000.0,24040000.0,-8364000.0,289904000,824740548.78,908026548.78
1692,BLK.N,Financials,4685000000.0,6591000000.0,6138000000.0,33547000000,110307206445.45,113170206445.45
1693,CSTE.OQ,Industrials,9328000.0,55185000.0,27055000.0,483311000,472671306.36,329908306.36
1694,RE.N,Financials,,,,9726176000,9379543796.37,10488284796.37
1695,TILE.OQ,Industrials,-75113000.0,144842000.0,98088000.0,368202000,666484724.8,1146545724.8
1696,CSTR.OQ,Financials,24695000.0,51534000.0,48749000.0,343486000,347174867.48,336675867.48
1697,GTN.N,Communication Services,228000000.0,771000000.0,538000000.0,2114000000,1759872169.43,5648872169.43
1698,WK.N,Information Technology,-57143000.0,-42724000.0,-47385000.0,65343000,5163748474.94,4943342474.94
1699,SRE.N,Utilities,1876000000.0,4472000000.0,2835000000.0,19949000000,36592450451.4,63284450451.4
1700,CLVS.OQ,Health Care,-369756000.0,-320677000.0,-328865000.0,-174257000,842562868.86,1215246868.86
1701,AMBC.N,Financials,-533486000.0,-235034000.0,-291093000.0,1476000000,677975257.2,7606975257.2
1702,BERY.N,Materials,642000000.0,2189000000.0,1345000000.0,2092000000,7927440000.0,17161440000.0
1703,FMBI.OQ,Financials,97810000.0,280846000.0,257099000.0,2690006000,2073437735.8,2342341735.8
1704,AR.N,Energy,-1819923000.0,-108052000.0,-951043000.0,6970743000,2256844338.0,5732317338.0
1705,LHX.N,Industrials,1121000000.0,3635000000.0,2143000000.0,20841000000,39400209178.24,45114209178.24
1706,JOE.N,Real Estate,35111000.0,48521000.0,36001000.0,519521000,3210865396.97,3446804396.9700103
1707,CRAI.OQ,Industrials,22487000.0,43928000.0,31731000.0,197751000,461447600.22,475339600.22
1708,CENTA.OQ,Consumer Staples,130706000.0,278086000.0,222952000.0,1076803000,2406191685.38,2587346685.38
1709,AON.N,Financials,1968000000.0,3194000000.0,2781000000.0,3495000000,51608950890.0,58233950890.0001
1710,AKTS.OQ,Information Technology,-41711000.0,-33220000.0,-36981000.0,41495000,721103484.15,699168484.149999
1711,APTS.N,Real Estate,-332806000.0,120686000.0,-80284000.0,1931298000,413176595.4,3180060595.4
1712,ESRT.N,Real Estate,225000.00000000102,282569000.0,92551000.0,1257671000,1741966834.44,4007017834.44
1713,LRCX.OQ,Information Technology,2964134000.0,3708256000.0,3420624000.0,5172494000,76098677737.5,75887303737.4999
1714,HMSY.OQ,Health Care,54676000.0,130746000.0,76967000.0,854865000,3247884745.41,3276850745.41
1715,SLDB.OQ,Health Care,-98788000.0,-93513000.0,-97445000.0,80048000,493871115.97,469855115.97
1716,MTSI.OQ,Information Technology,-35331000.0,102470000.0,25895000.0,300146000,4486132323.6,4819210323.60001
1717,PLXS.OQ,Information Technology,122372000.0,214468000.0,156907000.0,977480000,2315589937.2,2295421937.2
1718,FN.N,Information Technology,124726000.0,158392000.0,125146000.0,974409000,3210699772.28,2775253772.28
1719,VSH.N,Information Technology,122733000.0,379795000.0,213565000.0,1576215000,3293866257.66,2913372257.6600103
1720,RMBS.OQ,Information Technology,-43609000.0,-4471000.0,-43737000.0,905113000,2288703426.8,1942085426.8
1721,CVLT.OQ,Information Technology,-28280000.0,53550000.0,29074000.0,411904000,3309102142.56,2920688142.56001
1722,CMRX.OQ,Health Care,-35350000.0,-36835000.0,-37257000.0,109952000,766925883.04,679160883.04
1723,HRI.N,Industrials,73300000.0,690800000.0,218100000.0,644300000,2105726599.35,3897526599.35
1724,WWE.N,Communication Services,131771000.0,311869000.0,213315000.0,388794000,3633340367.4,3746219367.4
1725,WAB.N,Industrials,462200000.0,1310400000.0,845000000.0,9956500000,15806611008.1,19537511008.1
1726,QLYS.OQ,Information Technology,91572000.0,129519000.0,96674000.0,404482000,4584449442.5,4265774442.5
1727,MO.N,Consumer Staples,,,,2925000000,80934154635.75,105500154635.75
1728,NWE.OQ,Utilities,161448000.0,431852000.0,254359000.0,2039094000,2910486726.42,5213956726.42
1729,SYY.N,Consumer Staples,-337527000.0,1429195000.0,630514000.0,1158613000,38862767091.24,46969832091.2401
1730,HCAT.OQ,Health Care,-86265000.0,-54837000.0,-68205000.0,200644000,2245619101.96,2136682101.96
1731,NTRS.OQ,Financials,1141000000.0,2000100000.0,1627600000.0,11688300000,20146135354.4,171632235354.4
1732,CNCE.OQ,Health Care,-72863000.0,-70480000.0,-72096000.0,101457000,231708322.44,104581322.44
1733,JRVR.OQ,Financials,45553000.0,152467000.0,151870000.0,778581000,1502040207.71,1683426207.71
1734,USFD.N,Consumer Staples,-138000000.0,731000000.0,313000000.0,3709000000,7954967544.54,13377967544.54
1735,BDTX.OQ,Health Care,-54503000.0,-56685000.0,-56731000.0,153416000,1015437568.6,682365568.600001
1736,IBM.N,Information Technology,5611000000.0,15279000000.0,8584000000.0,20598000000,108922821859.84,156777821859.84
1737,TIPT.OQ,Financials,-39745000.0,-29985000.0,-45890000.0,398062000,176919763.36,485134763.36
1738,HIFS.OQ,Financials,50771000.0,,75102000.0,292943000,521446338.0,514648338.0
1739,CTLT.N,Health Care,291500000.0,767500000.0,496200000.0,3505400000,20294404999.08,22876104999.08
1740,MET.N,Financials,5191000000.0,7987000000.0,7987000000.0,,49461170274.48,43351170274.48
1741,SNPS.OQ,Information Technology,664347000.0,841986000.0,632000000.0,4907404000,42370107444.39,41267324444.39
1742,KURA.OQ,Health Care,-81331000.0,-84444000.0,-84530000.0,218781000,2232141966.08,1914228966.08
1743,VRNS.OQ,Information Technology,-94010000.0,-68248000.0,-78415000.0,94071000,6325804278.72,6245645278.72001
