,Instrument,GICS Sector Name,Income Avail to Cmn Shareholders Excl Extra,EBITDA,EBIT,Total Equity,Company Market Cap,Enterprise Value (Daily Time Series)
1508,CWT.N,Utilities,-28330000.0,243549000.0,145233000.0,779906000,2791538400.0,3860264400.0
1509,SGA.OQ,Communication Services,-372000.0,5738000.0,5738000.0,192352000,129864214.37,91585214.37
1510,CWK.N,Real Estate,-190100000.0,552400000.0,267000000.0,1301300000,3455204793.63,5816104793.63
1511,EBC.OQ,Financials,22738000.0,88407000.0,75422000.0,3428052000,3044157910.2,2927566910.2
1512,NTUS.OQ,Health Care,-20135000.0,22304000.0,-6711000.0,416123000,865655012.52,856816012.5200009
1513,GNW.N,Financials,466000000.0,1895000000.0,1421000000.0,14185000000,1804973414.58,3070973414.58
1514,DSSI.N,Energy,107210000.0,270684000.0,152394000.0,1169131000,296025140.76,951554140.76
1515,NNBR.OQ,Industrials,-293921000.0,50673000.0,-30023000.0,446289000,302956189.21,1179503189.21
1516,CNXC.OQ,Information Technology,,,,2302085000,5628630352.8,6621086352.80001
1517,TTGT.OQ,Communication Services,17845000.0,28568000.0,22297000.0,152951000,2376026663.92,2336326663.92
1518,SWI.N,Information Technology,38684000.0,422340000.0,150258000.0,2649522000,5279047986.77,6759313986.77001
1519,HRC.N,Health Care,,,,1726100000,6488217237.42,8069717237.42
1520,LPSN.OQ,Information Technology,-121660000.0,-43966000.0,-68583000.0,148535000,4609057891.62,4597510891.62001
1521,AMTB.OQ,Financials,,,,783421000,615697642.24,708273642.240001
1522,CENT.OQ,Consumer Staples,130706000.0,278086000.0,222952000.0,1076803000,2338149114.18,2380361114.18
1523,DLTH.OQ,Consumer Discretionary,16120000.0,55890000.0,28415000.0,178272000,462877563.6,614227563.6
1524,TREE.OQ,Financials,-19087000.0,92346000.0,24263000.0,402326000,4469011371.72,4885270371.72
1525,TPTX.OQ,Health Care,-130875000.0,-136145000.0,-136962000.0,404351000,6316371250.64,5604983250.64001
1526,TPB.N,Consumer Staples,8033000.0,67928000.0,62987000.0,106585000,1023936794.4,1252325794.4
1527,CENX.OQ,Materials,-92600000.0,11700000.0,-70200000.0,675000000,991491960.72,1235691960.72
1528,IONS.OQ,Health Care,73401000.0,126443000.0,111236000.0,1471094000,8306892450.35,7021587450.34999
1529,DGICA.OQ,Financials,52400650.0,189542600.0,183153240.0,451015520,404271647.55,406394797.55
1530,OKTA.OQ,Information Technology,-240998000.0,-164974000.0,-194147000.0,405344000,36719170176.84,35968936176.84
1531,WW.OQ,Consumer Discretionary,91851000.0,300381000.0,251505000.0,-685543000,1696210928.34,3018446928.34
1532,COUP.OQ,Information Technology,-142783000.0,-43069000.0,-90231000.0,445657000,24597647596.8,24723594596.8
1533,HCI.N,Financials,29634000.0,26897000.0,18133000.0,185543000,461631655.94,215365655.94
1534,TWST.OQ,Health Care,-117193000.0,-111870000.0,-117042000.0,336262000,9608983431.05,9323717431.050009
1535,MBUU.OQ,Consumer Discretionary,66796000.0,110287000.0,91578000.0,254580000,1545141331.31,1574045331.31
1536,CBMG.OQ,Health Care,-54804250.0,-48654350.0,-55043970.0,55717690,382354082.24,404195442.24000096
1537,AEL.N,Financials,864357000.0,178606000.0,173544000.0,4570119000,2765111841.65,682072841.6499981
1538,CARE.OQ,Financials,-45194000.0,33695000.0,27680000.0,473111000,288936565.95,251248565.95000097
1539,PANW.N,Information Technology,-299600000.0,51500000.0,-168600000.0,1101800000,36417523133.0,36319123133.0001
1540,LILAK.OQ,Communication Services,-616000000.0,1377600000.0,510400000.0,3109800000,2464268780.73384,10063468780.7338
1541,UNF.N,Industrials,129424000.0,274222000.0,168676000.0,1741129000,4289621980.96,3816611980.96
1542,SMG.N,Materials,481600000.0,800100000.0,704700000.0,697200000,13177068712.32,15329068712.32
1543,COLM.OQ,Consumer Discretionary,108013000.0,290350000.0,143749000.0,1832771000,6207373218.75,5892849218.75
1544,OTTR.OQ,Utilities,97535000.0,232251000.0,151164000.0,781482000,1702104913.95,2470289913.95
1545,FOE.N,Materials,,125735000.0,81244000.0,360376000,1162766418.21,1916089418.21
1546,MBWM.OQ,Financials,44139000.0,,79233000.0,441554000,472767280.2,575863280.2
1547,ITT.N,Industrials,148600000.0,458400000.0,352600000.0,2074900000,6808320000.0,6161820000.0
1548,AAP.N,Consumer Discretionary,476931000.0,1029668000.0,777951000.0,3549081000,10753587340.72,10717254340.72
1549,TWOU.OQ,Information Technology,-223411000.0,-78965000.0,-173575000.0,711250000,3300033007.82,3086928007.82
1550,XENT.OQ,Health Care,-60079000.0,-54464000.0,-58616000.0,118058000,782966005.02,715235005.0200009
1551,VIAC.OQ,Communication Services,2497000000.0,6648000000.0,6053000000.0,13207000000,32135919135.74,49655919135.74
1552,CHTR.OQ,Communication Services,3222000000.0,18167000000.0,8463000000.0,23805000000,120072531531.68,208302531531.68
1553,TREC.N,Materials,-13628000.0,21553000.0,5581000.0,171154000,177442929.95,177258929.95
1554,NTRA.OQ,Health Care,-188515000.0,-169096000.0,-177120000.0,278711000,9940470806.68,9380925806.68002
1555,FGEN.OQ,Health Care,-228780000.0,-212741000.0,-234317000.0,516135000,4594221044.64,3985080044.6400104
1556,SPRO.OQ,Health Care,-84681000.0,-85741000.0,-86200000.0,74574000,517830803.84,390944803.840001
1557,CRNX.OQ,Health Care,-66720000.0,-67424000.0,-68376000.0,117139000,514905209.92,328081209.920001
1558,ARTNA.OQ,Utilities,16802000.0,38872000.0,27906000.0,160268000,380026529.3,548003529.300001
1559,HCKT.OQ,Information Technology,7032000.0,24655000.0,20199000.0,137614000,434446129.0,391279129.0
1560,WSM.N,Consumer Discretionary,537804000.0,933247000.0,745643000.0,1235860000,9790973613.44,9316976613.44001
1561,BPFH.OQ,Financials,45567000.0,83457000.0,65689000.0,868008000,1082695479.55,186942479.550002
1562,AVY.N,Materials,555900000.0,1068100000.0,862800000.0,1499900000,14160992486.72,16025492486.72
1563,UUUU.A,Energy,,,,,563177359.7684059,546689359.768407
1564,PDFS.OQ,Information Technology,-8244000.0,-4223000.0,-12275000.0,196157000,761535724.95,593166724.95
1565,Z.OQ,Communication Services,-309361000.0,-22131000.0,-127714000.0,3435421000,35126152752.35,33413973752.3501
1566,IGT.N,Consumer Discretionary,-823592000.0,1050801000.0,357389000.0,1658262000,3611621223.32,11621191223.32
1567,KNX.N,Industrials,410002000.0,1095102000.0,588432000.0,5869848000,6884970509.98,7430196509.98
1568,ITCI.OQ,Health Care,-206889340.0,-211119150.0,-211662950.0,195007270,2790685242.51,2068737752.51
1569,LBC.OQ,Financials,39912000.0,,96645000.0,613691000,522003201.6,499538201.600001
1570,PI.OQ,Information Technology,-43886000.0,-34932000.0,-39506000.0,125239000,1396053535.11,1344528535.11
1571,BL.OQ,Information Technology,-39411000.0,1270000.0,-17816000.0,398613000,8181162949.08,8065004949.080009
1572,MRLN.OQ,Financials,-3084000.0,25063000.0,22067000.0,196365000,162374870.88,780995870.88
1573,NET.N,Information Technology,-113504000.0,-63883000.0,-107590000.0,725828000,25518273877.44,24837849877.44
1574,MD.N,Health Care,24182000.0,275894000.0,235735000.0,1498996000,2201588250.28,3570450250.28
1575,GAIA.OQ,Communication Services,-2603000.0,4086000.0,-7686000.0,68914000,193747805.1,197153805.1
1576,TITN.OQ,Industrials,18914000.0,58298000.0,33561000.0,345104000,527129793.84,837523793.84
1577,INVA.OQ,Health Care,224402000.0,331505000.0,321123000.0,539912000,1270437174.02,1477392174.02
1578,REYN.OQ,Consumer Staples,341000000.0,704000000.0,604000000.0,-818000000,6198746780.0,8185746780.0
1579,SUPN.OQ,Health Care,129311000.0,193305000.0,178916000.0,595428000,1526287955.37,1554759955.37
1580,EIGI.OQ,Information Technology,18581000.0,276271000.0,152949000.0,196954000,1343442339.96,2833553339.96
1581,PRMW.N,Consumer Staples,-130200000.0,311900000.0,104800000.0,1166200000,2744769085.11071,4056669085.11072
1582,PRTK.OQ,Health Care,-98896000.0,-80714000.0,-81151000.0,-39647000,345503929.42,446636929.420001
1583,MRVL.OQ,Information Technology,1478839000.0,475081000.0,-153301000.0,8678580000,33791540000.0,34301304000.0
1584,CMG.N,Consumer Discretionary,355766000.0,573308000.0,334774000.0,2020135000,41398325362.95,40446722362.95
1585,CDXS.OQ,Health Care,-20725000.0,-18910000.0,-20945000.0,105517000,1772138808.0,1700622808.0
1586,LAND.OQ,Real Estate,-2620000.0,42877000.0,27036000.0,276621000,407089637.34,932696637.340001
1587,HES.N,Energy,-3093000000.0,1681000000.0,-393000000.0,5366000000,17770570526.88,25516570526.88
1588,CONE.OQ,Real Estate,-29900000.0,812200000.0,82000000.0,2434600000,8825769129.24,11896269129.24
1589,AFG.N,Financials,732000000.0,1491000000.0,1206000000.0,6789000000,8371782808.0,6732782808.0
1590,UFCS.OQ,Financials,-126978000.0,55663000.0,43698000.0,910472000,762201075.3,662597075.300001
1591,RKT.N,Financials,,9081758000.0,8994965000.0,3510547000,42804630675.36,74820421675.36
1592,IDCC.OQ,Information Technology,59905000.0,161538000.0,80324000.0,761557000,2033233092.0,1496778092.0
1593,OSW.OQ,Consumer Discretionary,-251373000.0,-17545000.0,-42097000.0,638244000,660880847.25,842739847.25
1594,APA.OQ,Energy,-7846000000.0,2449000000.0,346000000.0,3255000000,6160443930.24,16536443930.24
1595,CARS.N,Communication Services,-828449000.0,155539000.0,37894000.0,1141068000,880064111.56,1427669111.56
1596,CLI.N,Real Estate,,50060000.0,-26331000.0,1493699000,1132090614.72,4704450614.72
1597,UVSP.OQ,Financials,,,,692472000,719092941.84,1070659941.84
1598,WY.N,Real Estate,797000000.0,2080000000.0,1608000000.0,8731000000,25348525080.0,30328525080.0
1599,FLT.N,Information Technology,704216000.0,1333510000.0,1078708000.0,3355411000,22069460476.14,25773185476.14
1600,KRG.N,Real Estate,5852000.0,170477000.0,40607000.0,1289038000,1386832764.96,2498805764.96
1601,JBL.N,Information Technology,213932000.0,1733956000.0,936468000.0,1811384000,6675323155.55,8311530155.55001
1602,REGN.OQ,Health Care,,,,,53229352733.76,52898252733.76
1603,CCI.N,Real Estate,1000000000.0,3555000000.0,1947000000.0,9461000000,70357617617.98,87755617617.9801
1604,BKU.N,Financials,189003000.0,597868000.0,548461000.0,2983012000,3493753950.0,4376015950.0000105
1605,A.N,Health Care,719000000.0,1388000000.0,1080000000.0,4873000000,37889656902.64,38807656902.64
1606,DJCO.OQ,Communication Services,4041000.0,-759000.0,-1283000.0,141741000,469163683.34,294075683.340001
1607,RHP.N,Real Estate,-293013000.0,118939000.0,-95580000.0,644729000,3793710597.0,6456830597.0000105
1608,CCRN.OQ,Health Care,-18718000.0,24102000.0,9003000.0,162632000,363613557.12,416715557.12
1609,RICK.OQ,Consumer Discretionary,-6085000.0,22130000.0,13294000.0,152721000,442615573.8,568031573.8
1610,MFNC.OQ,Financials,13473000.0,,18827000.0,167864000,138411359.46,-17010640.539999697
1611,GMRE.N,Real Estate,-7598000.0,49991000.0,16379000.0,430270000,629339550.62,1236311550.62
1612,VALU.OQ,Financials,17935000.0,9617000.0,8850000.0,53539000,289694172.87,253851172.87
1613,FCEL.OQ,Industrials,-92438000.0,-19789000.0,-39166000.0,254405000,7660517222.16,7761727222.15999
1614,OII.N,Energy,-782983000.0,112275000.0,-106982000.0,1069346000,949352339.28,1392090339.28
1615,FBNC.OQ,Financials,,,,893421000,1040002000.65,1008107000.65
1616,BHLB.N,Financials,-513488000.0,137861000.0,122736000.0,1187773000,925143055.2,1425886055.2
1617,TG.N,Materials,-31237000.0,81207000.0,47056000.0,376749000,508831095.92,480809095.919999
1618,FRG.OQ,Consumer Discretionary,-10295000.0,136163000.0,61129000.0,125391000,1486054449.44,1934861449.44
1619,NAV.N,Industrials,-347000000.0,112000000.0,-87000000.0,-3826000000,4394276708.03,7887276708.030009
1620,AVAV.OQ,Industrials,28902000.0,57477000.0,46382000.0,509901000,2932490206.8,2585195206.8
1621,ENPH.OQ,Information Technology,177670000.0,168216000.0,152898000.0,272212000,24714440082.21,24412770082.21
1622,FIVN.OQ,Information Technology,-34084000.0,7741000.0,-17413000.0,196458000,11276249800.3,11143232800.3
1623,CVLY.OQ,Financials,8442000.0,,11746000.0,197960000,155452394.94,-94592605.0599997
1624,ABTX.OQ,Financials,45534000.0,99016000.0,91378000.0,758669000,759420521.4,900360521.4
1625,PTON.OQ,Consumer Discretionary,,,,1678000000,46082632910.25,45000932910.2501
1626,COLL.OQ,Health Care,17593000.0,87221000.0,38863000.0,87432000,804384856.24,906004856.24
1627,ISEE.OQ,Health Care,-76593000.0,-80936000.0,-81083000.0,117203000,505160948.16,274038948.16
1628,DCI.N,Industrials,253800000.0,428400000.0,338700000.0,987100000,7699372659.81,8029072659.81
1629,INDT.OQ,Real Estate,-4236000.0,18043000.0,4860000.0,90762000,373947662.2,508391662.2
1630,MOGa.N,Industrials,-2980000.0,279860000.0,193067000.0,1243083000,2524233682.56,3407082682.56
1631,MAR.OQ,Consumer Discretionary,176000000.0,1367000000.0,802000000.0,703000000,40687413772.2,50105413772.2001
1632,LANC.OQ,Consumer Staples,134240000.0,220156000.0,178907000.0,783300000,4978775810.0,4792687810.0000105
1633,ARI.N,Financials,36501000.0,229735000.0,229735000.0,2629975000,1661113685.76,5737086685.76
1634,UTHR.OQ,Health Care,468600000.0,641100000.0,591800000.0,2780400000,7458454821.22,6677954821.22
1635,WH.N,Consumer Discretionary,-61000000.0,403000000.0,301000000.0,1212000000,5709275108.16,7809275108.16
1636,EBTC.OQ,Financials,31456000.0,,57235000.0,334426000,320468118.18,353576118.18
1637,HAYN.OQ,Materials,-17924000.0,3063000.0,-16707000.0,301501000,290801630.71,237300630.71
1638,FULT.OQ,Financials,175903000.0,319020000.0,296838000.0,2616828000,2326665000.0,2836269000.0
1639,AAON.OQ,Industrials,76138000.0,121638000.0,97528000.0,290140000,4015849842.65,3951597842.65
1640,TUP.N,Consumer Discretionary,18700000.0,214400000.0,166700000.0,-277000000,1718667263.55,2337967263.55
1641,TRS.OQ,Industrials,-101730000.0,79470000.0,33680000.0,697480000,1429455049.1,1625265049.1
1642,VGR.N,Consumer Staples,67991000.0,291863000.0,267514000.0,-685464000,1910035240.68,2741520240.68
1643,FROG.OQ,Information Technology,-5902000.0,-2622000.0,-4728000.0,142410000,5787119202.8,5208496202.8
1644,GDOT.N,Financials,48840000.0,147188000.0,61346000.0,927356000,2949944940.6,3096535940.6
1645,BIPC.N,Utilities,-552000000.0,1153000000.0,870000000.0,-1722000000,2966422008.9,8544422008.9
1646,SYKE.OQ,Information Technology,54077000.0,208132000.0,141496000.0,874475000,1617833744.79,1493397744.79
1647,ANIP.OQ,Health Care,-23688000.0,37301000.0,-6057000.0,212791000,376437412.28,546483412.2800009
1648,ELAN.N,Health Care,-246800000.0,480600000.0,102500000.0,5546900000,13699693930.53,19179893930.53
1649,HLIT.OQ,Information Technology,-29271000.0,5811000.0,-9896000.0,258302000,749725349.88,802444349.8800019
1650,PS.OQ,Information Technology,-123903000.0,216866000.0,196128000.0,182985000,3119718931.42,3242248931.42
1651,LQDT.OQ,Consumer Discretionary,5936000.0,12723000.0,6134000.0,111815000,629050068.0,553014068.0
1652,NWN.N,Utilities,62815000.0,226672000.0,126065000.0,865999000,1378337182.02,2520819182.02
1653,IPG.N,Communication Services,567700000.0,1298500000.0,1016200000.0,2775900000,10066795426.33,12593795426.33
1654,ECPG.OQ,Financials,217613000.0,560646000.0,517917000.0,1022193000,1016194687.7,4100892687.7
1655,BLKB.OQ,Information Technology,22662000.0,141133000.0,50683000.0,396764000,3401876821.32,3878763821.32
1656,COFS.OQ,Financials,15613000.0,29150000.0,23351000.0,227292000,210857427.95,143755427.95
1657,HMST.OQ,Financials,79990000.0,,116580000.0,717750000,875145695.6,942934695.6
1658,MPWR.OQ,Information Technology,164376000.0,180627000.0,166842000.0,966587000,16577657200.0,16037278200.0
1659,TXG.OQ,Health Care,-134292000.0,-119700000.0,-132639000.0,420083000,19567223603.28,18798450603.28
1660,IDT.N,Communication Services,31231000.0,55182000.0,35578000.0,74772000,445009974.88,322467974.88
1661,IHC.N,Financials,4067000.0,17871000.0,13700000.0,459694000,584635729.0,565415729.0
1662,AVIR.OQ,Health Care,,-40174000.0,-40195000.0,19543000,6771284156.52,6841646156.51999
1663,SEDG.OQ,Information Technology,174199000.0,200663000.0,170357000.0,811670000,15450479983.4,14857748983.4
1664,SWM.N,Materials,86900000.0,207400000.0,140800000.0,597700000,1215032281.02,1781632281.02
1665,UIHC.OQ,Financials,-70679000.0,158340000.0,147195000.0,503138000,239957883.7,96180883.70000029
1666,MPW.N,Real Estate,429345000.0,1092685000.0,828440000.0,7338532000,12622532711.01,20634643711.01
1667,CGNX.OQ,Information Technology,187168000.0,190556000.0,163671000.0,1355710000,15056842430.16,14663121430.16
1668,NBIX.OQ,Health Care,407300000.0,333900000.0,327500000.0,1126200000,10702309476.15,10182609476.15
1669,VRM.OQ,Consumer Discretionary,,,,300480000,5604284903.23,4691889903.22999
1670,WTM.N,Financials,,,,,3293125897.71,3546325897.71
1671,AAT.N,Real Estate,37607000.0,209500000.0,102159000.0,1313917000,1724743891.32,2960968891.32
1672,RLGY.N,Real Estate,-285000000.0,518000000.0,364000000.0,2092000000,1878482851.88,4872482851.88
1673,CORT.OQ,Health Care,109398000.0,133384000.0,132708000.0,371182000,3422454429.42,2993661429.42001
1674,GNK.N,Industrials,-158769000.0,70935000.0,3024000.0,978428000,334832041.53,663382041.53
1675,CNOB.OQ,Financials,,,,915310000,928888231.36,1067899231.36
1676,FOXA.OQ,Communication Services,1606000000.0,3069000000.0,2793000000.0,10094000000,17925496676.63,21136496676.63
1677,INGR.N,Consumer Staples,348000000.0,891000000.0,678000000.0,2951000000,5616571485.49,7228571485.490009
1678,EPAM.N,Information Technology,316145000.0,413263000.0,354206000.0,1596145000,20888909520.61,19692794520.61
1679,LCI.N,Health Care,-204740000.0,70066000.0,11827000.0,302896000,260002864.4,818812864.4
1680,DLR.N,Real Estate,534742000.0,1928628000.0,647156000.0,9879312000,40637959794.15,55477431794.15
1681,O.N,Real Estate,406852000.0,1461655000.0,803064000.0,9774456000,22757416222.75,30503966222.75
1682,ACIA.OQ,Information Technology,68796000.0,71866000.0,60436000.0,578423000,4864208530.68,4408526530.68
1683,CAMP.OQ,Information Technology,-103407000.0,14868000.0,-13981000.0,137919000,392388886.4,486132886.4
1684,BSX.N,Health Care,-173000000.0,2018000000.0,991000000.0,,55501275750.84,62815275750.84
1685,CECE.OQ,Industrials,14828000.0,30093000.0,20413000.0,193017000,261670059.09,294552059.09
1686,SNA.N,Industrials,627000000.0,927100000.0,901900000.0,3824900000,10238961235.02,10933861235.02
1687,GFN.OQ,Industrials,2418000.0,91431000.0,56228000.0,174413000,238082525.25,636389525.25
1688,ACCO.N,Industrials,75700000.0,222300000.0,152800000.0,773700000,836297007.45,1662597007.45
1689,AKRO.OQ,Health Care,-65107000.0,-66586000.0,-66592000.0,128726000,1041655350.0,749785350.0000019
1690,IVC.N,Health Care,-41846000.0,24813000.0,10690000.0,308516000,346525698.16,569266698.16
1691,SRI.N,Consumer Discretionary,-7321000.0,24040000.0,-8364000.0,289904000,786933188.98,870219188.980001
1692,BLK.N,Financials,4685000000.0,6591000000.0,6138000000.0,33547000000,111722711618.25,114585711618.25
1693,CSTE.OQ,Industrials,9328000.0,55185000.0,27055000.0,483311000,449278548.84,306515548.840001
1694,RE.N,Financials,629005000.0,719724000.0,719724000.0,9132925000,8829616135.89,8601548135.890009
1695,TILE.OQ,Industrials,-75113000.0,144842000.0,98088000.0,368202000,657097616.0,1137158616.0
1696,CSTR.OQ,Financials,24695000.0,51534000.0,48749000.0,343486000,341688538.98,331189538.98
1697,GTN.N,Communication Services,228000000.0,771000000.0,538000000.0,2114000000,1759524622.46,5648524622.46
1698,WK.N,Information Technology,-57143000.0,-42724000.0,-47385000.0,65343000,5140132302.15,4919726302.15
1699,SRE.N,Utilities,1876000000.0,4472000000.0,2835000000.0,19949000000,36367443661.08,63059443661.08
1700,CLVS.OQ,Health Care,-369756000.0,-320677000.0,-328865000.0,-174257000,705668482.41,1078352482.41
1701,AMBC.N,Financials,-533486000.0,-235034000.0,-291093000.0,1476000000,686220902.22,7615220902.22
1702,BERY.N,Materials,,,,2092000000,7010682509.6,16497682509.6
1703,FMBI.OQ,Financials,97810000.0,280846000.0,257099000.0,2690006000,2049434322.1,2318338322.1
1704,AR.N,Energy,-1819923000.0,-108052000.0,-951043000.0,6970743000,1945184881.8,5420657881.8
1705,LHX.N,Industrials,1121000000.0,3635000000.0,2143000000.0,20841000000,38849715641.3,44563715641.3
1706,JOE.N,Real Estate,35111000.0,48521000.0,36001000.0,519521000,3053648991.14,3289587991.14
1707,CRAI.OQ,Industrials,22487000.0,43928000.0,31731000.0,197751000,432908458.11,446800458.11
1708,CENTA.OQ,Consumer Staples,130706000.0,278086000.0,222952000.0,1076803000,2338149114.18,2380361114.18
1709,AON.N,Financials,,,,,47405970780.0,48159970780.0
1710,AKTS.OQ,Information Technology,-41711000.0,-33220000.0,-36981000.0,41495000,764344257.45,742409257.45
1711,APTS.N,Real Estate,-332806000.0,120686000.0,-80284000.0,1931298000,378745212.45,3145629212.45
1712,ESRT.N,Real Estate,225000.00000000102,282569000.0,92551000.0,1257671000,1685219642.4,3950270642.4
1713,LRCX.OQ,Information Technology,2964134000.0,3708256000.0,3420624000.0,5172494000,74245156891.95,74033782891.9501
1714,HMSY.OQ,Health Care,54676000.0,130746000.0,76967000.0,854865000,3254084689.02,3283050689.02
1715,SLDB.OQ,Health Care,-98788000.0,-93513000.0,-97445000.0,80048000,472109353.21,448093353.21
1716,MTSI.OQ,Information Technology,-35331000.0,102470000.0,25895000.0,300146000,4323472437.4,4656550437.40001
1717,PLXS.OQ,Information Technology,122372000.0,214468000.0,156907000.0,977480000,2334763197.0,2283760197.0
1718,FN.N,Information Technology,124726000.0,158392000.0,125146000.0,974409000,3225079341.77,2789633341.77
1719,VSH.N,Information Technology,87574000.0,360862000.0,194927000.0,1485149000,3357515847.18,3040373847.18
1720,RMBS.OQ,Information Technology,-43609000.0,-4471000.0,-43737000.0,905113000,2194147735.2,1847529735.2
1721,CVLT.OQ,Information Technology,-28280000.0,53550000.0,29074000.0,411904000,3041685707.52,2653271707.52001
1722,CMRX.OQ,Health Care,-35350000.0,-36835000.0,-37257000.0,109952000,715899036.8,628134036.8
1723,HRI.N,Industrials,73300000.0,690800000.0,218100000.0,644300000,2014541769.51,3806341769.51
1724,WWE.N,Communication Services,131771000.0,311869000.0,213315000.0,388794000,4358763080.0,4523894080.0
1725,WAB.N,Industrials,462200000.0,1310400000.0,845000000.0,9956500000,15315568787.74,19046468787.74
1726,QLYS.OQ,Information Technology,88420000.0,124082000.0,92392000.0,386803000,4795139033.9,4476464033.9
1727,MO.N,Consumer Staples,,,,2925000000,79038567087.45,103604567087.45
1728,NWE.OQ,Utilities,161448000.0,431852000.0,254359000.0,2039094000,2802241304.2,5105711304.2
1729,SYY.N,Consumer Staples,-337527000.0,1429195000.0,630514000.0,1158613000,39056723638.32,47163788638.32
1730,HCAT.OQ,Health Care,-86265000.0,-54837000.0,-68205000.0,200644000,2161047148.65,2052110148.65
1731,NTRS.OQ,Financials,1141000000.0,2000100000.0,1627600000.0,11688300000,20089942621.49,171576042621.49
1732,CNCE.OQ,Health Care,-72863000.0,-70480000.0,-72096000.0,101457000,215157727.98,88030727.98000029
1733,JRVR.OQ,Financials,45553000.0,152467000.0,151870000.0,778581000,1431330754.28,1612716754.28
1734,USFD.N,Consumer Staples,-138000000.0,731000000.0,313000000.0,3709000000,7917423277.95,13340423277.95
1735,BDTX.OQ,Health Care,-54503000.0,-56685000.0,-56731000.0,153416000,1033435398.6,700363398.6000019
1736,IBM.N,Information Technology,5611000000.0,15279000000.0,8584000000.0,20598000000,107835732178.32,155690732178.32
1737,TIPT.OQ,Financials,-39745000.0,-29985000.0,-45890000.0,398062000,173556269.76,481771269.76
1738,HIFS.OQ,Financials,50771000.0,,75102000.0,292943000,510697731.0,503899731.00000095
1739,CTLT.N,Health Care,291500000.0,767500000.0,496200000.0,3505400000,19308793483.02,21890493483.02
1740,MET.N,Financials,5191000000.0,7987000000.0,7987000000.0,,46707327824.7,40597327824.6999
1741,SNPS.OQ,Information Technology,664347000.0,841986000.0,632000000.0,4907404000,41332547114.73,40229764114.7301
1742,KURA.OQ,Health Care,-81331000.0,-84444000.0,-84530000.0,218781000,2091014660.8,1773101660.8
1743,VRNS.OQ,Information Technology,-89628000.0,-75901000.0,-85221000.0,93532000,5917385238.06,5808606238.06
1744,SSNC.OQ,Information Technology,569700000.0,1758500000.0,1022000000.0,5116100000,17605248558.22,24265048558.22
1745,ETH.N,Consumer Discretionary,13944000.0,47955000.0,31381000.0,328065000,616740509.0,536690508.99999905
1746,CVCO.OQ,Consumer Discretionary,63425000.0,83251000.0,76890000.0,607586000,1859316462.32,1527850462.32
1747,CDZI.OQ,Utilities,-37148000.0,-12048000.0,-12394000.0,-82118000,397738479.0,482323479.0
1748,MCY.N,Financials,239552000.0,982552000.0,914617000.0,1799502000,2977690198.89,3027993198.89
1749,FANG.OQ,Energy,-4444000000.0,2112000000.0,675000000.0,13249000000,10323618348.45,17195618348.45
1750,NBN.OQ,Financials,29064000.0,45104000.0,44312000.0,164739000,221257440.0,239784440.0
1751,NGVC.N,Consumer Staples,21773000.0,61838000.0,30715000.0,173066000,371832929.19,385640929.19
1752,YORW.OQ,Utilities,16277000.0,32716000.0,24665000.0,134185000,586856611.26,692784611.260001
1753,FDX.N,Industrials,2448000000.0,8228000000.0,4531000000.0,18295000000,65769315287.04,80748315287.0401
1754,CNC.N,Health Care,2029000000.0,5434000000.0,4350000000.0,12551000000,35019779992.8,38304779992.8
1755,MTN.N,Consumer Discretionary,51542000.0,479683000.0,225328000.0,1316742000,11303855423.85,13502818423.85
1756,RDNT.OQ,Health Care,-10400000.0,100956000.0,16006000.0,151685000,1000191237.63,1670159237.63
1757,PAYS.OQ,Information Technology,-2946620.0,-3819040.0,-5801040.0,19564600,253708286.13,246210706.13
1758,SWKS.OQ,Information Technology,1067200000.0,1557800000.0,1198300000.0,4164200000,29533593044.7,28514993044.7
1759,EVFM.OQ,Health Care,-114428000.0,-80210000.0,-80544000.0,15636000,280416986.7,241722986.7
1760,BDC.N,Information Technology,30251000.0,262528000.0,150941000.0,959847000,2245665990.48,3361075990.48
1761,BXMT.N,Financials,132986000.0,309298000.0,309298000.0,3762583000,4087688838.36,16482123838.36
1762,SEB.A,Consumer Staples,193000000.0,338000000.0,194000000.0,3544000000,3664149814.77,3434149814.77001
1763,HAIN.OQ,Consumer Staples,19806000.0,215997000.0,164071000.0,1443554000,4170416259.52,
1764,WTRH.OQ,Consumer Discretionary,-8406000.0,11899000.0,3674000.0,22908000,459531570.96,477256570.960001
1765,RBBN.OQ,Information Technology,-185532000.0,105250000.0,31623000.0,483255000,1275128453.87,1560462453.87
1766,PFIS.OQ,Financials,29354000.0,45825000.0,43110000.0,316877000,287092887.58,340805887.58
1767,HCCI.OQ,Industrials,4440000.0,78481000.0,55718000.0,264997000,548000599.64,524907599.64
1768,SFNC.OQ,Financials,254852000.0,494271000.0,454330000.0,2976656000,2800604775.43,4607924775.43
1769,WTRE.OQ,Financials,-17722000.0,119719000.0,119712000.0,924658000,689680431.72,1109538431.72
1770,HOLX.OQ,Health Care,1383500000.0,2260500000.0,1886100000.0,2705200000,21571445226.24,23487045226.24
1771,CSGS.OQ,Information Technology,58711000.0,189711000.0,122838000.0,422395000,1464445521.7,1575365521.7
1772,RHI.N,Industrials,306276000.0,417402000.0,353902000.0,1205289000,8020775062.95,7434070062.94999
1773,PPBI.OQ,Financials,,,,2746649000,3405172221.44,3025917221.44
