,Instrument,GICS Sector Name,Income Avail to Cmn Shareholders Excl Extra,EBITDA,EBIT,Total Equity,Company Market Cap,Enterprise Value (Daily Time Series)
1421,ADMA.OQ,Health Care,-66901800.0,-51892820.0,-55521410.0,26193150,259061662.48,296430172.48
1422,TVTX.OQ,Health Care,-96956000.0,-45865000.0,-69101000.0,221196000,1585159011.0,1341543011.0
1423,LOW.N,Consumer Discretionary,5346000000.0,9535000000.0,8002000000.0,1972000000,131281954647.03,143376954647.03
1424,RMAX.N,Real Estate,12561000.0,77106000.0,51905000.0,497886000,730597003.37,463629003.370001
1425,SPCE.N,Industrials,,-399906680.0,-407401680.0,467560000,13181763600.0,12440188600.0
1426,GS.N,Financials,8915000000.0,20899000000.0,18997000000.0,96000000000,103271946868.35,660142946868.35
1427,SR.N,Utilities,95600000.0,586200000.0,385600000.0,2522300000,3345279806.75,6913579806.75
1428,BJ.N,Consumer Staples,367476000.0,757255000.0,592844000.0,-54344000,5956596989.9,7016176989.90001
1429,IRDM.OQ,Communication Services,-155986000.0,332732000.0,30384000.0,1459282000,7247614625.14,8681799625.14001
1430,MAXN.OQ,Information Technology,,-98670000.0,-176963000.0,362219000,1694293332.84,1562080332.84
1431,FBMS.OQ,Financials,52506000.0,102239000.0,94794000.0,644815000,691305394.66,273343394.660002
1432,LCII.N,Consumer Discretionary,158440000.0,320914000.0,222934000.0,908326000,3795263131.04,4363013131.04
1433,IIPR.N,Real Estate,52438000.0,80322000.0,57478000.0,548010000,5148464892.06,5137573892.06
1434,CDK.OQ,Information Technology,255200000.0,628100000.0,530100000.0,-596100000,6711308560.75,9124108560.75
1435,GWB.N,Financials,-682763000.0,,58547000.0,1162933000,1452570567.8,471129567.8
1436,DXPE.OQ,Industrials,-24728000.0,55766000.0,31965000.0,343802000,491557510.71,607513510.71
1437,ETRN.N,Energy,-22178000.0,1284117000.0,970641000.0,672716000,3014315900.0,11208773900.0
1438,NKTX.OQ,Health Care,,-51905050.0,-52737480.0,34332370,1721362915.57,1391603915.57
1439,FFIC.OQ,Financials,34674000.0,106949350.0,100737350.0,618997000,615209321.46,1478716321.46
1440,CR.N,Industrials,181000000.0,466900000.0,339400000.0,1531100000,4835170507.66,5505370507.66
1441,HCSG.OQ,Industrials,89830000.0,125947000.0,111595000.0,460305000,2489482800.0,2285520800.0
1442,OPBK.OQ,Financials,,,,143407000,130875808.83,24470808.83
1443,BFa.N,Consumer Staples,923000000.0,1195000000.0,1118000000.0,1975000000,35355638981.06,37058638981.0601
1444,UGI.N,Utilities,623000000.0,1887800000.0,1399200000.0,4128000000,7754032551.98,13948032551.98
1445,KRA.N,Materials,-224568000.0,165290000.0,33521000.0,751443000,1123165579.8,2037495579.8
1446,WEX.N,Information Technology,45008000.0,616132000.0,357451000.0,1926947000,9165366969.15,10769595969.15
1447,AKR.N,Real Estate,22764000.0,130967000.0,-3296000.0,1542308000,1312137846.63,3690681846.63
1448,ATO.N,Utilities,639995000.0,1298509000.0,858458000.0,6791203000,11416554710.6,16083988710.6
1449,SBH.N,Consumer Discretionary,117221000.0,388409000.0,282320000.0,15443000,1634679728.64,2895375728.64
1450,UE.N,Real Estate,77953000.0,182044000.0,84163000.0,967816000,1754020704.33,2987767704.33
1451,SC.N,Financials,910910000.0,2936187000.0,1209831000.0,5621961000,7952269588.44,48981890588.44
1452,NJR.N,Utilities,185603000.0,348383000.0,226366000.0,1643896000,3493890790.5,5897718790.5
1453,ESQ.OQ,Financials,12618000.0,,23670000.0,126076000,177088232.4,111987232.4
1454,DNB.N,Industrials,-233400000.0,660000000.0,123100000.0,3520700000,10482908625.42,14543008625.42
1455,FARO.OQ,Information Technology,-76474000.0,-16862000.0,-31806000.0,331992000,1451416613.14,1288271613.14
1456,OTIS.N,Industrials,906000000.0,2095000000.0,1904000000.0,-3832000000,27637853148.65,32449853148.65
1457,NSSC.OQ,Information Technology,7231000.0,12991000.0,11385000.0,77901000,556108208.81,538142208.81
1458,NOVA.N,Utilities,-178023000.0,36817000.0,-25347000.0,645935000,5027111443.34,7135969443.34001
1459,LADR.N,Financials,37920000.0,61384000.0,22423000.0,1458277000,1270024345.92,5113986345.92
1460,PRU.N,Financials,,,,67425000000,32040360000.0,40072360000.0
1461,MFA.N,Financials,-650518000.0,-149855000.0,-155186000.0,3383952000,1813332880.0,5780472880.0
1462,PBIP.OQ,Financials,8929000.0,,19202000.0,129117000,104678949.76,101897949.76
1463,GILD.OQ,Health Care,123000000.0,5828000000.0,4357000000.0,18221000000,85202308287.53,106608308287.53
1464,SGC.OQ,Consumer Discretionary,31473000.0,50125000.0,42220000.0,157554000,403780829.52,474926829.520001
1465,CNX.N,Energy,-483775000.0,400385000.0,-101437000.0,4422437000,2860590569.34,5276907569.34
1466,EL.N,Consumer Staples,928000000.0,2740000000.0,2100000000.0,3935000000,101768549007.84,101641549007.84
1467,WLTW.OQ,Financials,1057000000.0,2156000000.0,1386000000.0,10820000000,29093954196.8,33165954196.8
1468,HRTX.OQ,Health Care,-222917000.0,-223530000.0,-226229000.0,403835000,1777128768.24,1525619768.24
1469,NDSN.OQ,Industrials,249539000.0,550218000.0,436916000.0,1758991000,11040780300.0,11954936300.0
1470,HURN.OQ,Industrials,-3260000.00000001,88655000.0,59064000.0,585465000,1329276643.16,1505988643.16
1471,EOG.N,Energy,-305517000.0,5787865000.0,2298868000.0,21640716000,34658513417.45,37313690417.45
1472,WNEB.OQ,Financials,11215000.0,,19101000.0,226640000,191198720.51,103754720.51
1473,FCX.N,Materials,,,,10174000000,46666133682.52,61214133682.52
1474,WD.N,Financials,,,,1196222000,3052484215.0,5592442215.0
1475,LSXMK.OQ,Communication Services,264000000.0,2615000000.0,2042000000.0,10678000000,26553337717.7,42683337717.7
1476,VSTM.OQ,Health Care,-86636000.0,-60620000.0,-62349000.0,7174000,415947358.4,302015358.400001
1477,NGM.OQ,Health Care,-90437000.0,-86685000.0,-93454000.0,330719000,2011250613.98,1723301613.98
1478,EBSB.OQ,Financials,65051000.0,,120889000.0,768885000,857510397.96,-57075602.0399997
1479,XRX.N,Information Technology,178000000.0,866000000.0,498000000.0,5806000000,4808850751.68,6845850751.68
1480,PLMR.OQ,Financials,19136000.0,80009000.0,80009000.0,218556000,2714706645.66,2700673645.66
1481,SI.N,Financials,26038000.0,,33355000.0,294299000,2713709774.28,2713135774.28
1482,SON.N,Materials,264004000.0,773958000.0,521301000.0,1802682000,6072192527.64,7435698527.64001
1483,NR.N,Energy,-79355000.0,-3718000.0,-50157000.0,548645000,278767082.7,357094082.7
1484,PNTG.OQ,Health Care,7925000.0,22742000.0,18341000.0,71111000,1522797816.38,1515173816.38
1485,POOL.OQ,Consumer Discretionary,325589000.0,451951000.0,422420000.0,410180000,14432994370.8,14698179370.8
1486,TREX.N,Industrials,167827000.0,237711000.0,221707000.0,449175000,11977026416.4,11956945416.4
1487,ADS.N,Information Technology,295000000.0,1064500000.0,880700000.0,1521600000,4292780533.84,9726880533.84
1488,HNGR.N,Health Care,40871000.0,105896000.0,70364000.0,9504000,893665125.15,1267546125.15
1489,BRBR.N,Consumer Staples,25300000.0,188100000.0,162500000.0,-2182600000,978644048.19,3967544048.19
1490,STL.N,Financials,217886000.0,364287000.0,332689000.0,4590514000,3933707534.69,4428108534.69
1491,BGS.N,Consumer Staples,130875000.0,354387000.0,292687000.0,812542000,2138335147.52,3885954147.52
1492,FELE.OQ,Industrials,92741000.0,164002000.0,127813000.0,796545000,3492430723.15,3473898723.15
1493,DSPG.OQ,Information Technology,-6790000.0,-5800000.0,-8101000.0,156238000,401150683.0,333995683.0
1494,AMCX.OQ,Communication Services,136691000.0,793192000.0,687480000.0,665781000,1947314457.36,4113710457.36
1495,WST.N,Health Care,311700000.0,482800000.0,375900000.0,1573200000,21768599778.48,21504899778.48
1496,BCLI.OQ,Health Care,-31811000.0,-31465000.0,-31684000.0,35464000,259337574.54,217401574.54
1497,APAM.N,Financials,,,,191000000,4221054372.0,4359154372.0
1498,ROG.N,Information Technology,6025000.0,135872000.0,75324000.0,933900000,3325786107.84,3204096107.84
1499,HP.N,Energy,-499037000.0,408604000.0,-73281000.0,3318514000,2942120288.48,2845628288.48
1500,MYRG.OQ,Industrials,53384000.0,125102000.0,78597000.0,364471000,1007474196.68,1059333196.68
1501,WSBC.OQ,Financials,119399000.0,202962000.0,189550000.0,2756737000,2106638320.24,2501002320.24
1502,AMBA.OQ,Information Technology,-60278000.0,-49417000.0,-61685000.0,448072000,4145728001.19,3722091001.19
1503,ALG.N,Industrials,58118000.0,138043000.0,95678000.0,569757000,1770022405.0,2050596405.0
1504,NXST.OQ,Communication Services,560406000.0,1671593000.0,1087997000.0,2031497000,5389788485.55,12897933485.55
1505,TXT.N,Industrials,309000000.0,918000000.0,528000000.0,5845000000,11384239067.94,13718239067.94
1506,EYE.OQ,Consumer Discretionary,5117000.0,162557000.0,69913000.0,776437000,4119883933.05,4394551933.04999
1507,BIO.N,Health Care,3520651000.0,468320000.0,332020000.0,5755057000,18786010073.68,18070460073.68
1508,CWT.N,Utilities,-28330000.0,243549000.0,145233000.0,779906000,2882247200.0,3950973200.0
1509,SGA.OQ,Communication Services,-372000.0,5738000.0,5738000.0,192352000,127946514.85,89667514.85
1510,CWK.N,Real Estate,-190100000.0,552400000.0,267000000.0,1301300000,3519477365.16,5880377365.16
1511,EBC.OQ,Financials,22738000.0,88407000.0,75422000.0,3428052000,3053495817.9,2936904817.9
1512,NTUS.OQ,Health Care,-20135000.0,22304000.0,-6711000.0,416123000,895797147.15,886958147.150002
1513,GNW.N,Financials,466000000.0,1895000000.0,1421000000.0,14185000000,1890924529.56,3156924529.56
1514,DSSI.N,Energy,107210000.0,270684000.0,152394000.0,1169131000,322715932.14,978244932.14
1515,NNBR.OQ,Industrials,-293921000.0,50673000.0,-30023000.0,446289000,308511098.18,1185058098.18
1516,CNXC.OQ,Information Technology,,,,2302085000,5701307722.74,6693763722.74001
1517,TTGT.OQ,Communication Services,17845000.0,28568000.0,22297000.0,152951000,2607560009.6,2567860009.6
1518,SWI.N,Information Technology,38684000.0,422340000.0,150258000.0,2649522000,5338715989.0,6818981989.0
1519,HRC.N,Health Care,242000000.0,631200000.0,451400000.0,1726100000,6859844695.02,8431344695.02
1520,LPSN.OQ,Information Technology,-121660000.0,-43966000.0,-68583000.0,148535000,4585648077.92,4574101077.92001
1521,AMTB.OQ,Financials,,,,783421000,638716127.27,731292127.270001
1522,CENT.OQ,Consumer Staples,130706000.0,278086000.0,222952000.0,1076803000,2401480086.0,2582635086.0
1523,DLTH.OQ,Consumer Discretionary,16120000.0,55890000.0,28415000.0,178272000,491109812.16,642459812.16
1524,TREE.OQ,Financials,-19087000.0,92346000.0,24263000.0,402326000,4599757915.2,5016016915.2
1525,TPTX.OQ,Health Care,-130875000.0,-136145000.0,-136962000.0,404351000,6744624304.47,6033236304.47001
1526,TPB.N,Consumer Staples,8033000.0,67928000.0,62987000.0,106585000,1068205819.2,1296594819.2
1527,CENX.OQ,Materials,-92600000.0,11700000.0,-70200000.0,675000000,1159723448.64,1403923448.64
1528,IONS.OQ,Health Care,73401000.0,126443000.0,111236000.0,1471094000,8351635853.55,7066330853.55
1529,DGICA.OQ,Financials,52400650.0,189542600.0,183153240.0,451015520,417095098.25,419218248.250001
1530,OKTA.OQ,Information Technology,-240998000.0,-164974000.0,-194147000.0,405344000,36399388954.3,35649154954.3
1531,WW.OQ,Consumer Discretionary,91851000.0,300381000.0,251505000.0,-685543000,1850783341.32,3173019341.32
1532,COUP.OQ,Information Technology,-142783000.0,-43069000.0,-90231000.0,445657000,25958168891.4,26084115891.4
1533,HCI.N,Financials,29634000.0,26897000.0,18133000.0,185543000,468340942.68,222074942.68
1534,TWST.OQ,Health Care,-117193000.0,-111870000.0,-117042000.0,336262000,8526301614.66,7942974614.66001
1535,MBUU.OQ,Consumer Discretionary,71299000.0,118786000.0,99496000.0,254580000,1630303338.44,1659207338.44
1536,CBMG.OQ,Health Care,-54804250.0,-48654350.0,-55043970.0,55717690,383912326.08,405753686.08
1537,AEL.N,Financials,864357000.0,178606000.0,173544000.0,4570119000,2802838825.18,719799825.180004
1538,CARE.OQ,Financials,-45194000.0,33695000.0,27680000.0,473111000,299755195.36,262067195.36
1539,PANW.N,Information Technology,-299600000.0,51500000.0,-168600000.0,1101800000,36694589180.0,36596189179.9999
1540,LILAK.OQ,Communication Services,-616000000.0,1377600000.0,510400000.0,3109800000,2766836465.80384,10366036465.8038
1541,UNF.N,Industrials,129424000.0,274222000.0,168676000.0,1741129000,4346950203.68,3873940203.68001
1542,SMG.N,Materials,481600000.0,800100000.0,704700000.0,697200000,13338566046.72,15490566046.72
1543,COLM.OQ,Consumer Discretionary,108013000.0,290350000.0,143749000.0,1832771000,6794011370.41,6002062370.41001
1544,OTTR.OQ,Utilities,97535000.0,232251000.0,151164000.0,781482000,1727153985.06,2495338985.06
1545,FOE.N,Materials,,125735000.0,81244000.0,360376000,1186630697.14,1939953697.14
1546,MBWM.OQ,Financials,44139000.0,,79233000.0,441554000,469337880.24,572433880.24
1547,ITT.N,Industrials,148600000.0,458400000.0,352600000.0,2074900000,6867072000.0,6220572000.00001
1548,AAP.N,Consumer Discretionary,476931000.0,1029668000.0,777951000.0,3549081000,10750873159.16,10714540159.16
1549,TWOU.OQ,Information Technology,-223411000.0,-78965000.0,-173575000.0,711250000,3349039831.26,3135934831.26
1550,XENT.OQ,Health Care,-60079000.0,-54464000.0,-58616000.0,118058000,809468406.36,741737406.36
1551,VIAC.OQ,Communication Services,2497000000.0,6648000000.0,6053000000.0,13207000000,33643567449.58,51163567449.58
1552,CHTR.OQ,Communication Services,3222000000.0,18167000000.0,8463000000.0,23805000000,119247237505.76,207477237505.76
1553,TREC.N,Materials,-13628000.0,21553000.0,5581000.0,171154000,184391743.99,184207743.99
1554,NTRA.OQ,Health Care,-188515000.0,-169096000.0,-177120000.0,278711000,10121454988.32,9561909988.32001
1555,FGEN.OQ,Health Care,-228780000.0,-212741000.0,-234317000.0,516135000,4862702662.74,4253561662.73999
1556,SPRO.OQ,Health Care,-84681000.0,-85741000.0,-86200000.0,74574000,584191474.08,457305474.080001
1557,CRNX.OQ,Health Care,-66720000.0,-67424000.0,-68376000.0,117139000,554412003.52,367588003.52
1558,ARTNA.OQ,Utilities,16802000.0,38872000.0,27906000.0,160268000,367083466.76,535060466.76
1559,HCKT.OQ,Information Technology,7032000.0,24655000.0,20199000.0,137614000,441337343.46,398170343.46
1560,WSM.N,Consumer Discretionary,537804000.0,933247000.0,745643000.0,1235860000,9852243786.24,9378246786.24001
1561,BPFH.OQ,Financials,45567000.0,83457000.0,65689000.0,868008000,1105749071.51,209996071.51
1562,AVY.N,Materials,555900000.0,1068100000.0,862800000.0,1499900000,14588925400.58,16453425400.58
1563,UUUU.A,Energy,,,,,749861369.178888,733373369.178888
1564,PDFS.OQ,Information Technology,-8244000.0,-4223000.0,-12275000.0,196157000,800363424.25,631994424.250001
1565,Z.OQ,Communication Services,-309361000.0,-22131000.0,-127714000.0,3435421000,38376506681.18,36664327681.18
1566,IGT.N,Consumer Discretionary,-823592000.0,1050801000.0,357389000.0,1658262000,3546067122.84,11555637122.84
1567,KNX.N,Industrials,410002000.0,1095102000.0,588432000.0,5869848000,7100656561.97,7645882561.96999
1568,ITCI.OQ,Health Care,-206889340.0,-211119150.0,-211662950.0,195007270,3052800444.09,2330852954.09001
1569,LBC.OQ,Financials,39912000.0,,96645000.0,613691000,534581592.0,512116592.000001
1570,PI.OQ,Information Technology,-43886000.0,-34932000.0,-39506000.0,125239000,1492555995.45,1441030995.45
1571,BL.OQ,Information Technology,-39411000.0,1270000.0,-17816000.0,398613000,8479461353.2,8363303353.20001
1572,MRLN.OQ,Financials,-3084000.0,25063000.0,22067000.0,196365000,165488253.36,784109253.36
1573,NET.N,Information Technology,-113504000.0,-63883000.0,-107590000.0,725828000,28004338854.18,27323914854.1801
1574,MD.N,Health Care,24182000.0,275894000.0,235735000.0,1498996000,2256371161.64,3625233161.64
1575,GAIA.OQ,Communication Services,-2603000.0,4086000.0,-7686000.0,68914000,195090611.67,198496611.67
1576,TITN.OQ,Industrials,18914000.0,58298000.0,33561000.0,345104000,550813417.44,861207417.440001
1577,INVA.OQ,Health Care,224402000.0,331505000.0,321123000.0,539912000,1274492839.38,1481447839.38
1578,REYN.OQ,Consumer Staples,341000000.0,704000000.0,604000000.0,-818000000,6322470075.0,8309470075.00001
1579,SUPN.OQ,Health Care,129311000.0,193305000.0,178916000.0,595428000,1617960065.91,1646432065.91
1580,EIGI.OQ,Information Technology,18581000.0,276271000.0,152949000.0,196954000,1344859473.23,2834970473.23
1581,PRMW.N,Consumer Staples,-130200000.0,311900000.0,104800000.0,1166200000,2788966596.25128,4100866596.25128
1582,PRTK.OQ,Health Care,-98896000.0,-80714000.0,-81151000.0,-39647000,379278421.86,480411421.86
1583,MRVL.OQ,Information Technology,1478839000.0,475081000.0,-153301000.0,8678580000,34664880000.0,35174644000.0
1584,CMG.N,Consumer Discretionary,355766000.0,573308000.0,334774000.0,2020135000,42082444896.0,41130841896.0
1585,CDXS.OQ,Health Care,-20725000.0,-18910000.0,-20945000.0,105517000,1829304576.0,1757788576.0
1586,LAND.OQ,Real Estate,-2620000.0,42877000.0,27036000.0,276621000,421551080.94,947158080.94
1587,HES.N,Energy,-3093000000.0,1681000000.0,-393000000.0,5366000000,18541334861.12,26287334861.12
1588,CONE.OQ,Real Estate,-29900000.0,812200000.0,82000000.0,2434600000,9042529730.04,12113029730.04
1589,AFG.N,Financials,732000000.0,1491000000.0,1206000000.0,6789000000,8948428428.8,7309428428.8
1590,UFCS.OQ,Financials,-126978000.0,55663000.0,43698000.0,910472000,778972002.08,679368002.079999
1591,RKT.N,Financials,,9081758000.0,8994965000.0,3510547000,42903853277.76,74919644277.76
1592,IDCC.OQ,Information Technology,59905000.0,161538000.0,80324000.0,761557000,2047712176.14,1511257176.14
1593,OSW.OQ,Consumer Discretionary,-251373000.0,-17545000.0,-42097000.0,638244000,677826510.0,859685510.000001
1594,APA.OQ,Energy,-7846000000.0,2449000000.0,346000000.0,3255000000,6734210766.88,17110210766.88
1595,CARS.N,Communication Services,-828449000.0,155539000.0,37894000.0,1141068000,923191296.2,1470796296.2
1596,CLI.N,Real Estate,,50060000.0,-26331000.0,1493699000,1180168180.89,4752528180.89
1597,UVSP.OQ,Financials,,,,692472000,735189853.44,1086756853.44
1598,WY.N,Real Estate,797000000.0,2080000000.0,1608000000.0,8731000000,26244232680.0,31224232680.0
1599,FLT.N,Information Technology,704216000.0,1333510000.0,1078708000.0,3355411000,21605113271.49,25002836271.49
1600,KRG.N,Real Estate,5852000.0,170477000.0,40607000.0,1289038000,1441565084.16,2553538084.16
1601,JBL.N,Information Technology,213932000.0,1733956000.0,936468000.0,1811384000,6879562514.19,8515769514.19001
1602,REGN.OQ,Health Care,3513200000.0,3812500000.0,3576600000.0,11025300000,52808930053.6,52477830053.6
1603,CCI.N,Real Estate,1000000000.0,3555000000.0,1947000000.0,9461000000,69395823421.4,86793823421.3999
1604,BKU.N,Financials,189003000.0,597868000.0,548461000.0,2983012000,3566346600.0,4448608600.0
1605,A.N,Health Care,719000000.0,1388000000.0,1080000000.0,4873000000,37688099930.32,38606099930.3201
1606,DJCO.OQ,Communication Services,4041000.0,-759000.0,-1283000.0,141741000,463930656.0,288842656.0
1607,RHP.N,Real Estate,-293013000.0,118939000.0,-95580000.0,644729000,3946008834.01,6609128834.01001
1608,CCRN.OQ,Health Care,-18718000.0,24102000.0,9003000.0,162632000,372253135.44,425355135.44
1609,RICK.OQ,Consumer Discretionary,-6085000.0,22130000.0,13294000.0,152721000,416965830.3,542381830.300001
1610,MFNC.OQ,Financials,13473000.0,,18827000.0,167864000,140518077.26,-14903922.7400002
1611,GMRE.N,Real Estate,-7598000.0,49991000.0,16379000.0,430270000,644759815.26,1251731815.26
1612,VALU.OQ,Financials,17935000.0,9617000.0,8850000.0,53539000,298995839.46,263152839.46
1613,FCEL.OQ,Industrials,-92438000.0,-19789000.0,-39166000.0,254405000,8508461678.99,8609671678.99
1614,OII.N,Energy,-782983000.0,112275000.0,-106982000.0,1069346000,989074194.48,1431812194.48
1615,FBNC.OQ,Financials,,,,893421000,1070581889.1,1038686889.1
1616,BHLB.N,Financials,-513488000.0,137861000.0,122736000.0,1187773000,1033923612.24,1534666612.24
1617,TG.N,Materials,-31237000.0,81207000.0,47056000.0,376749000,522900158.48,494878158.48
1618,FRG.OQ,Consumer Discretionary,-10295000.0,136163000.0,61129000.0,125391000,1471221966.4,1920028966.4
1619,NAV.N,Industrials,-347000000.0,112000000.0,-87000000.0,-3826000000,4395272916.76,7888272916.76
1620,AVAV.OQ,Industrials,28902000.0,57477000.0,46382000.0,509901000,3183653678.4,2836358678.4
1621,ENPH.OQ,Information Technology,177670000.0,168216000.0,152898000.0,272212000,24997425032.29,24695755032.29
1622,FIVN.OQ,Information Technology,-34084000.0,7741000.0,-17413000.0,196458000,11528299386.24,11395282386.24
1623,CVLY.OQ,Financials,8442000.0,,11746000.0,197960000,156333977.52,-93711022.4800002
1624,ABTX.OQ,Financials,45534000.0,99016000.0,91378000.0,758669000,766986100.1,907926100.100001
1625,PTON.OQ,Consumer Discretionary,166400000.0,214800000.0,167600000.0,1678000000,42699796408.35,40589296408.35
1626,COLL.OQ,Health Care,17593000.0,87221000.0,38863000.0,87432000,819601078.8,921221078.800001
1627,ISEE.OQ,Health Care,-76593000.0,-80936000.0,-81083000.0,117203000,558901474.56,327779474.56
1628,DCI.N,Industrials,253800000.0,428400000.0,338700000.0,987100000,7855910159.37,8185610159.37
1629,INDT.OQ,Real Estate,-4236000.0,18043000.0,4860000.0,90762000,371571595.36,506015595.36
1630,MOGa.N,Industrials,-2980000.0,279860000.0,193067000.0,1243083000,2567196355.2,3450045355.2
1631,MAR.OQ,Consumer Discretionary,176000000.0,1367000000.0,802000000.0,703000000,41867981218.44,51285981218.4401
1632,LANC.OQ,Consumer Staples,134240000.0,220156000.0,178907000.0,783300000,5075903250.0,4859522250.0
1633,ARI.N,Financials,36501000.0,229735000.0,229735000.0,2629975000,1707411617.88,5783384617.88
1634,UTHR.OQ,Health Care,468600000.0,641100000.0,591800000.0,2780400000,7523782406.2,6743282406.20001
1635,WH.N,Consumer Discretionary,-61000000.0,403000000.0,301000000.0,1212000000,5844367290.06,7944367290.06
1636,EBTC.OQ,Financials,31456000.0,,57235000.0,334426000,330128675.52,363236675.52
1637,HAYN.OQ,Materials,-17924000.0,3063000.0,-16707000.0,301501000,299679133.61,246178133.61
1638,FULT.OQ,Financials,175903000.0,319020000.0,296838000.0,2616828000,2376962500.0,2886566500.0
1639,AAON.OQ,Industrials,76138000.0,121638000.0,97528000.0,290140000,4203921384.65,4139669384.65
1640,TUP.N,Consumer Discretionary,18700000.0,214400000.0,166700000.0,-277000000,1802756563.14,2422056563.14
1641,TRS.OQ,Industrials,-101730000.0,79470000.0,33680000.0,697480000,1462306147.9,1658116147.9
1642,VGR.N,Consumer Staples,67991000.0,291863000.0,267514000.0,-685464000,1995879521.16,2827364521.16
1643,FROG.OQ,Information Technology,-5902000.0,-2622000.0,-4728000.0,142410000,6018749880.0,5440126880.00001
1644,GDOT.N,Financials,48840000.0,147188000.0,61346000.0,927356000,2953153727.7,3099744727.7
1645,BIPC.N,Utilities,-552000000.0,1153000000.0,870000000.0,-1722000000,2847657160.5,8425657160.5
1646,SYKE.OQ,Information Technology,54077000.0,208132000.0,141496000.0,874475000,1686677733.93,1562241733.93
1647,ANIP.OQ,Health Care,-23688000.0,37301000.0,-6057000.0,212791000,387807156.84,557853156.84
1648,ELAN.N,Health Care,-246800000.0,480600000.0,102500000.0,5546900000,13425983200.95,18906183200.95
1649,HLIT.OQ,Information Technology,-29271000.0,5811000.0,-9896000.0,258302000,760477603.92,813196603.92
1650,PS.OQ,Information Technology,-123903000.0,216866000.0,196128000.0,182985000,3162944850.68,3285474850.68
1651,LQDT.OQ,Consumer Discretionary,5936000.0,12723000.0,6134000.0,111815000,619891273.0,542047273.0
1652,NWN.N,Utilities,62815000.0,226672000.0,126065000.0,865999000,1399735186.62,2542217186.62
1653,IPG.N,Communication Services,567700000.0,1298500000.0,1016200000.0,2775900000,10378823180.73,12905823180.73
1654,ECPG.OQ,Financials,217613000.0,560646000.0,517917000.0,1022193000,1058823459.3,4143521459.3
1655,BLKB.OQ,Information Technology,7717000.0,135345000.0,42610000.0,426150000,3587262502.68,4064149502.68
1656,COFS.OQ,Financials,15613000.0,29150000.0,23351000.0,227292000,210935378.94,143833378.94
1657,HMST.OQ,Financials,79990000.0,,116580000.0,717750000,892801187.84,960590187.840002
1658,MPWR.OQ,Information Technology,164376000.0,180627000.0,166842000.0,966587000,16623656140.0,16028543140.0
1659,TXG.OQ,Health Care,-134292000.0,-119700000.0,-132639000.0,420083000,19552158648.9,18783385648.9
1660,IDT.N,Communication Services,31231000.0,55182000.0,35578000.0,74772000,486091744.35,363549744.35
1661,IHC.N,Financials,4067000.0,17871000.0,13700000.0,459694000,614936078.5,595716078.5
1662,AVIR.OQ,Health Care,,-40174000.0,-40195000.0,19543000,7306641908.28,7377003908.28
1663,SEDG.OQ,Information Technology,174199000.0,200663000.0,170357000.0,811670000,16327731299.66,15735000299.66
1664,SWM.N,Materials,86900000.0,207400000.0,140800000.0,597700000,1261077587.88,1827677587.88
1665,UIHC.OQ,Financials,-70679000.0,158340000.0,147195000.0,503138000,247281553.4,103504553.4
1666,MPW.N,Real Estate,429345000.0,1092685000.0,828440000.0,7338532000,12853820529.81,21174719529.81
1667,CGNX.OQ,Information Technology,187168000.0,190556000.0,163671000.0,1355710000,15468975904.24,15075254904.24
1668,NBIX.OQ,Health Care,407300000.0,336100000.0,327500000.0,1126200000,11050590961.35,10567490961.35
1669,VRM.OQ,Consumer Discretionary,,,,300480000,6458668100.19,5546273100.19
1670,WTM.N,Financials,711000000.0,716800000.0,678400000.0,3906000000,3393506973.67,3470606973.67
1671,AAT.N,Real Estate,37607000.0,209500000.0,102159000.0,1313917000,1768285812.84,3004510812.84
1672,RLGY.N,Real Estate,-285000000.0,518000000.0,364000000.0,2092000000,1981239443.04,4975239443.04
1673,CORT.OQ,Health Care,109398000.0,133384000.0,132708000.0,371182000,3550244649.12,3121451649.12
1674,GNK.N,Industrials,-158769000.0,70935000.0,3024000.0,978428000,341938339.54,670488339.54
1675,CNOB.OQ,Financials,,,,915310000,928888231.36,1067899231.36
1676,FOXA.OQ,Communication Services,1530000000.0,3112000000.0,2823000000.0,10094000000,19271314015.61,22482314015.61
1677,INGR.N,Consumer Staples,348000000.0,891000000.0,678000000.0,2951000000,5739209903.56,7351209903.55999
1678,EPAM.N,Information Technology,316145000.0,413263000.0,354206000.0,1596145000,21854158656.57,20658043656.57
1679,LCI.N,Health Care,-204740000.0,70066000.0,11827000.0,302896000,254620639.5,838224639.5
1680,DLR.N,Real Estate,534742000.0,1928628000.0,647156000.0,9879312000,41007777835.71,55847249835.71
1681,O.N,Real Estate,406852000.0,1461655000.0,803064000.0,9774456000,22738747300.5,30485297300.5
1682,ACIA.OQ,Information Technology,68796000.0,71866000.0,60436000.0,578423000,4865479443.9,4409797443.9
1683,CAMP.OQ,Information Technology,-103407000.0,14868000.0,-13981000.0,137919000,396943400.26,490687400.26
1684,BSX.N,Health Care,-173000000.0,2018000000.0,991000000.0,,56661132132.63,63975132132.6301
1685,CECE.OQ,Industrials,14828000.0,30093000.0,20413000.0,193017000,270191200.77,303073200.770001
1686,SNA.N,Industrials,627000000.0,998600000.0,901900000.0,3824900000,10055716032.36,10604616032.36
1687,GFN.OQ,Industrials,1233000.0,91682000.0,55690000.0,174413000,272784034.0,671091034.0
